gene,log2fold,p_mwu,p_wilcoxon,p_student,p_corr,interesting
1700019O17Rik,0.136564102564103,0.000327197716473509,9.75E-05,0.000309291341088519,0.00124934068399725,FALSE
1700020A23Rik,-0.153358974358973,6.82E-05,0.000137672246637521,9.84E-05,0.000324699746618656,FALSE
1700020C07Rik,-0.00187179487179545,0.726479346989436,0.983490676291694,0.96471186755848,0.795275744683665,FALSE
1700020C11Rik,0.098358974358975,0.0209705132254659,0.0346646407197113,0.0171426362221551,0.0441051984538497,FALSE
1700020D05Rik,-0.044333333333336,0.207964600902247,0.162480314356799,0.172630780341888,0.296547548826433,FALSE
1700020L24Rik,-0.0933333333333346,0.0550139977499615,0.0189503225083172,0.0361833548315973,0.0984642772199994,FALSE
1700020N01Rik,0.0409743589743608,0.260898651986529,0.19180559462009,0.359629163276713,0.35636105931226,FALSE
1700020O03Rik,0.089897435897436,0.00821104659705011,0.000890523271664279,0.00737829562539204,0.019898801603395,FALSE
1700021A07Rik,0.433846153846154,1.99E-12,1.82E-11,3.65E-17,2.54E-10,TRUE
1700021C14Rik,0.181410256410255,2.45E-07,3.64E-07,3.60E-08,2.68E-06,FALSE
1700021F05Rik,-0.120769230769227,0.00262900517710638,0.000180038772668922,0.00199501071036274,0.00750281156154656,FALSE
1700021F07Rik,-0.146717948717949,0.00250204924466874,0.000495354644954205,0.00109046432222603,0.00718648744785115,FALSE
1700021K14Rik,-0.0956153846153836,0.019619657588472,0.00934764348494355,0.0195459155280534,0.0416930689328994,FALSE
1700021K19Rik,0.00787179487179124,0.872954137699939,0.841433030407643,0.740432135060664,0.909277283101179,FALSE
1700021P04Rik,0.0610512820512827,0.327384973605868,0.364719678142137,0.136845052391203,0.426775619572111,FALSE
1700022A21Rik,0.0911282051282072,0.0838330904676169,0.017500869849755,0.0386748256693626,0.140013634630493,FALSE
1700022C21Rik,-0.0775641025641054,0.0301106061912856,0.0121087314420462,0.0192423781431067,0.059665986635104,FALSE
1700022I11Rik,-0.0196923076923055,0.730264397986595,0.704260835842433,0.567411421909639,0.7983838939534,FALSE
1700022P22Rik,-0.0169487179487184,0.617301433510223,0.704260835842433,0.687863641368569,0.703162530572909,FALSE
1700023A16Rik,0.301282051282049,9.99E-13,1.56E-10,8.68E-16,1.73E-10,TRUE
1700023D19Rik,0.359871794871793,1.60E-10,1.12E-09,8.10E-14,6.22E-09,TRUE
1700023E05Rik,0.302871794871796,9.90E-10,2.33E-09,1.53E-11,2.65E-08,TRUE
1700023F06Rik,0.202025641025639,2.77E-06,1.42E-06,2.34E-07,2.12E-05,TRUE
1700023I07Rik,-0.0889487179487176,0.0239115729928149,0.0346646407197113,0.0569897681536833,0.0492517871258596,FALSE
1700023L04Rik,0.0432820512820511,0.158796976570577,0.12749716671533,0.26929035522668,0.238168585842262,FALSE
1700024B05Rik,-0.0600256410256419,0.010821052192535,0.00248540512984619,0.0120858678677727,0.0251547564091929,FALSE
1700024G13Rik,-0.213871794871795,1.32E-06,1.83E-06,2.65E-07,1.13E-05,TRUE
1700024J04Rik,0.0524615384615368,0.246352563258235,0.235693413953413,0.218824586506957,0.339881460484792,FALSE
1700024P04Rik,0.322923076923076,5.96E-12,2.55E-10,5.91E-16,5.43E-10,TRUE
1700024P16Rik,0.128487179487179,0.0193600189414066,0.0142851695636637,0.0363185801727688,0.0412279795122389,FALSE
1700025E21Rik,-0.00100000000000033,0.693021094878186,0.575910347670288,0.978473764270776,0.767713317006326,FALSE
1700025F22Rik,-0.0327948717948745,0.188766222832499,0.204069571849686,0.242074961679628,0.274500135907596,FALSE
1700025G04Rik,-0.138064102564101,2.98E-06,2.69E-05,1.45E-06,2.26E-05,FALSE
1700025H01Rik,-0.108025641025643,0.0856356112831829,0.06400915577251,0.0649039154181483,0.142319812190903,FALSE
1700025K23Rik,-0.0847435897435886,0.034971909071395,0.0213156968275143,0.0250439500459766,0.0675059680452831,FALSE
1700025O08Rik,-0.0444358974358998,0.280448438986686,0.134727817832754,0.272118766800082,0.377317146434788,FALSE
1700026D08Rik,0.0392307692307679,0.12378761174224,0.199107145570451,0.264595538246005,0.193734366914844,FALSE
1700026J04Rik,0.140666666666667,0.00116230613078819,0.00111564544931753,0.000334141174142566,0.00373216919936764,FALSE
1700026L06Rik,0.159205128205131,8.35E-07,5.62E-07,2.32E-07,7.66E-06,FALSE
1700027A07Rik,0.112153846153847,0.015800422174767,0.00319846072670771,0.00695712093518733,0.0347227270771055,FALSE
1700027A23Rik,0.15379487179487,3.92E-05,4.82E-06,1.21E-05,0.000201662718572135,FALSE
1700027D21Rik,-0.129974358974358,0.00267255916428913,0.000841054421471199,0.000835408523347909,0.00761265860534878,FALSE
1700027L20Rik,0.0622307692307693,0.0865475613822094,0.0508325560003868,0.145595342664536,0.143562210110777,FALSE
1700028I16Rik,-0.211282051282051,1.73E-06,2.09E-06,1.31E-07,1.43E-05,TRUE
1700028J19Rik,-0.0111282051282018,0.845490125410064,0.917591347897542,0.823248508586693,0.888034060214151,FALSE
1700028K03Rik,0.072974358974359,0.00608274375992445,0.0213156968275143,0.0102033929014538,0.0153995359203173,FALSE
1700028P14Rik,-0.031025641025642,0.298632304378953,0.63382956026544,0.412126045006527,0.396419657670669,FALSE
1700029F09Rik,0.186769230769232,0.000152087862231426,6.92E-06,3.88E-05,0.000650693073023327,FALSE
1700029F12Rik,-0.191153846153846,1.35E-06,1.05E-06,1.79E-07,1.16E-05,FALSE
1700029G01Rik,-0.209051282051278,2.19E-08,1.57E-08,6.87E-10,3.49E-07,TRUE
1700029H14Rik,-0.154512820512821,0.000314895040166283,0.000112099809484789,0.00028776212322935,0.00121136750031021,FALSE
1700029I01Rik,0.073641025641022,0.741564997430716,0.219482396463718,0.5106333558798,0.80722228021834,FALSE
1700029I15Rik,0.0860256410256444,0.0223965602441019,0.00783459429294453,0.00929114951828949,0.0466407585249074,FALSE
1700029J07Rik,0.108692307692307,0.00267222565888677,0.00543619574091281,0.0025192002238944,0.00761265860534878,FALSE
1700029J11Rik,0.232999999999999,2.39E-06,5.27E-06,4.36E-07,1.87E-05,TRUE
1700029M20Rik,0.231871794871796,4.09E-06,5.76E-06,1.41E-06,2.93E-05,TRUE
1700029P11Rik,0.0210256410256422,0.783444057127738,0.394914741616958,0.567348197614083,0.840335268566644,FALSE
1700030C10Rik,0.0384871794871806,0.538808157863341,0.335977484326577,0.418857011425005,0.632263348462667,FALSE
1700030C10Rik//1700030C10Rik//1700030C10Rik,0.154153846153845,0.145928396692158,0.0131490195162769,0.13775682079046,0.222300672997783,FALSE
1700030C12Rik,0.0157435897435878,0.960148255518945,0.777263158761343,0.656354247261345,0.973931438905827,FALSE
1700030F18Rik,-0.132692307692311,0.000155144912478588,0.000233963874052279,0.000216396587676462,0.000662149535177099,FALSE
1700030J22Rik,0.106615384615384,0.00299637667064803,0.00408722642896464,0.00351862397115543,0.00841428185845445,FALSE
1700030K09Rik,0.171128205128207,2.01E-06,6.86E-06,2.05E-06,1.62E-05,FALSE
1700031F05Rik,-0.0821538461538482,0.267315726100929,0.204069571849686,0.299365365702691,0.36337165407544,FALSE
1700031M16Rik,0.155717948717946,0.00185209994815463,0.000233963874052279,0.000817894502136545,0.0055668684810858,FALSE
1700034E13Rik,-0.115769230769228,0.000309002484479196,0.0028939764633833,0.00127748102851349,0.00119279870371193,FALSE
1700034F02Rik,-0.128307692307693,1.32E-05,6.36E-05,1.45E-05,7.97E-05,FALSE
1700034H14Rik,-0.054282051282053,0.31280648022886,0.077378647387377,0.2186412826094,0.411788142421155,FALSE
1700034I23Rik,-0.144435897435895,0.000182148692095407,0.000342672832630342,5.45E-05,0.000761115837655405,FALSE
1700034J04Rik,-0.241820512820511,6.79E-08,8.64E-09,1.65E-08,9.18E-07,TRUE
1700034J05Rik,0.0299743589743606,0.592876022559394,0.566499792948889,0.42167426531442,0.681322316284657,FALSE
1700034O15Rik,0.0942820512820486,0.0644817802317493,0.0704403374948015,0.03792372310884,0.112435645516357,FALSE
1700036A12Rik,0.145205128205129,0.00036002877752128,0.000896747192949718,0.000241135544556419,0.00135737178677174,FALSE
1700036D21Rik,0.0785384615384599,0.0209680805750732,0.0161471992250881,0.0288958151620001,0.0441051984538497,FALSE
1700037C18Rik,0.0471794871794859,0.0720399506024967,0.0985539299072116,0.181454710912657,0.123274838352964,FALSE
1700037H04Rik,-0.274435897435898,1.12E-07,7.40E-09,3.42E-08,1.39E-06,TRUE
1700039E15Rik,0.0648974358974357,0.0495606308653097,0.0750079542485764,0.0961674311918642,0.0902601576670177,FALSE
1700040F17Rik,-0.0122820512820532,0.98006753130943,0.873936756903277,0.713270211572609,0.987530355340555,FALSE
1700040I03Rik,-0.372589743589739,6.70E-13,1.82E-11,2.25E-18,1.28E-10,TRUE
1700040L02Rik,-0.0526410256410257,0.133864378399777,0.120565080691449,0.155422957829008,0.206900464695412,FALSE
1700041G16Rik,0.0960000000000001,0.000654456545869736,0.00248540512984619,0.00118352660520957,0.00226735526335538,FALSE
1700042B14Rik,0.115128205128204,0.00219094238290179,0.00261549898641533,0.00229071211627005,0.00640415202753055,FALSE
1700045I19Rik,0.0687948717948732,0.145915652570494,0.258568274301069,0.0538820599543315,0.222300672997783,FALSE
1700047G07Rik,0.233769230769231,0.00406445660537787,0.00684449843174662,0.0057372723633345,0.0108812420277619,FALSE
1700047I17Rik1,-0.0712820512820525,0.0478495605554977,0.0131490195162769,0.110793182298354,0.0876873818488705,FALSE
1700048O20Rik,0.142358974358974,0.00406422288587805,0.00191738739522407,0.00509848585872354,0.0108812420277619,FALSE
1700049G17Rik,-0.17646153846154,0.000395987850985836,0.00117936985770939,0.000916688188620715,0.00147436041146975,FALSE
1700049J03Rik,0.0687435897435904,0.0912257694019981,0.134727817832754,0.118883064040592,0.150039728777162,FALSE
1700049K14Rik,0.124384615384615,0.00242096413726648,0.00154965269757668,0.00598169919466258,0.00698671484532727,FALSE
1700049L16Rik,-0.184743589743589,3.08E-05,2.07E-07,6.78E-06,0.000164715979780278,FALSE
1700052K11Rik,-0.0020769230769222,0.869027475032983,0.756176636677992,0.956298295157428,0.906215710162955,FALSE
1700052N19Rik,0.0989743589743579,0.00686486844931233,0.0081912964960793,0.0149798232690683,0.0170833614837864,FALSE
1700054F22Rik,0.176717948717947,1.07E-05,4.08E-05,5.14E-06,6.68E-05,FALSE
1700054N08Rik,0.0524871794871773,0.141817883441617,0.0182132975169225,0.158278817096614,0.21692060155427,FALSE
1700054O13Rik,0.182564102564102,3.99E-06,1.42E-06,1.36E-05,2.87E-05,FALSE
1700054O19Rik//1700054O19Rik,0.0905384615384612,0.0616509506293379,0.0874627010889526,0.0442211696516555,0.108298305633161,FALSE
1700055D18Rik,-0.104461538461543,0.00821023593871816,0.0028939764633833,0.00565065101563426,0.019898801603395,FALSE
1700055N04Rik,-0.0226837606837602,0.730264397986595,0.841433030407643,0.56366476250452,0.7983838939534,FALSE
1700056E22Rik,-0.0831794871794873,0.0472866309095108,0.101491100140265,0.0529249115905662,0.0867920218009128,FALSE
1700057G04Rik,-0.082179487179487,0.0951236043294979,0.0459091394150164,0.0382379183162269,0.155489789793721,FALSE
1700057K13Rik,-0.207435897435894,1.29E-06,6.94E-07,3.74E-06,1.11E-05,TRUE
1700058C13Rik,-0.0868717948717945,0.0171511374931002,0.0131490195162769,0.0167276944377642,0.0372276760195782,FALSE
1700061G19Rik,0.037358974358976,0.342425723557686,0.184737963962107,0.371685826287107,0.442059770113383,FALSE
1700061I17Rik,0.0227179487179479,0.542126725135814,0.830654113266064,0.624796482791383,0.635291837460806,FALSE
1700061J05Rik,0.0837179487179496,0.0128319602073617,0.000233963874052279,0.0100794359309415,0.0290899039541071,FALSE
1700063H04Rik,-0.0789743589743592,0.0320610921622012,0.025814255764999,0.0231925938750909,0.0628499891364132,FALSE
1700065D16Rik,-0.0918717948717944,0.0181056849749426,0.052566509348253,0.0207628993378857,0.0389840875089115,FALSE
1700065I17Rik,0.204794871794874,1.69E-06,8.94E-08,3.54E-07,1.40E-05,TRUE
1700066B19Rik,0.0692820512820491,0.122589064622381,0.104495857933216,0.150026387014477,0.19220103878372,FALSE
1700066J24Rik,-0.246025641025637,1.55E-07,1.23E-06,2.82E-08,1.82E-06,TRUE
1700066M21Rik,-0.0570769230769219,0.211587474527735,0.204069571849686,0.166557355979626,0.300528673936601,FALSE
1700067C01Rik,-0.0661282051282051,0.0282649796247246,0.0213156968275143,0.0387402677748205,0.056619522490592,FALSE
1700067K01Rik,0.00541025641025872,0.689340345362741,0.809191335847572,0.896917957841174,0.765109051154311,FALSE
1700067P10Rik,0.445999999999998,4.16E-13,1.09E-11,6.15E-20,1.02E-10,TRUE
1700069B07Rik,-0.121871794871795,0.00148327729633968,0.00032185501549975,0.00190308860386769,0.00460831541617418,FALSE
1700069L16Rik,-0.0620769230769245,0.0644784030596745,0.061973718682566,0.0947416254408341,0.112435645516357,FALSE
1700071K01Rik,-0.0109230769230741,0.980067657318818,0.724881224072306,0.795834800190172,0.987530355340555,FALSE
1700072E05Rik,0.0632307692307697,0.0376459369053189,0.0584015856191459,0.0380048914176276,0.0718081068013845,FALSE
1700072H12Rik,0.379564102564102,1.82E-10,3.20E-10,1.01E-12,6.82E-09,TRUE
1700073E17Rik,0.281769230769228,2.28E-09,4.72E-08,7.78E-11,5.21E-08,TRUE
1700074P13Rik,0.0683333333333325,0.0390463080469565,0.0359304957455606,0.0302185329320789,0.0739576054407011,FALSE
1700080E11Rik,0.118153846153843,0.00686557463406642,0.00202070632076357,0.00356197448886362,0.0170833614837864,FALSE
1700080G18Rik,-0.121282051282049,0.0055508257721029,0.0028939764633833,0.00277528798235447,0.0142464518172569,FALSE
1700080O16Rik,0.0722051282051313,0.193884749484051,0.154153766186937,0.125052885699005,0.280411851362466,FALSE
1700081L11Rik,-0.0155384615384602,0.477990018524864,0.493927864990837,0.517765981758138,0.575769450045563,FALSE
1700084C01Rik,-0.100666666666667,0.00439692484206485,0.0028939764633833,0.00413624316534047,0.0116412399421966,FALSE
1700084E18Rik,-0.0942564102564116,0.0345460013972882,0.0359304957455606,0.0472207469674021,0.0667909406485296,FALSE
1700084J12Rik,0.119974358974359,0.00845664196198296,0.0038937820972933,0.00415873217138875,0.0203988927573904,FALSE
1700084K02Rik,0.230205128205128,5.28E-08,5.62E-07,1.58E-08,7.40E-07,TRUE
1700086D15Rik,-0.120871794871793,0.0124746754273022,0.00428910635309876,0.00313051478497583,0.0283695826143667,FALSE
1700086L19Rik,-0.11623076923077,0.00140799753618455,0.000168459788255859,0.000579218567132078,0.00440955339031229,FALSE
1700086O06Rik,-0.0253076923076918,0.36843127137796,0.214256701667182,0.489671020936361,0.468539839402288,FALSE
1700090G07Rik,0.144794871794874,0.000182148692095407,0.000112099809484789,0.000335627531617949,0.000761115837655405,FALSE
1700092C17Rik,0.267743589743592,1.15E-07,4.06E-07,1.50E-08,1.42E-06,TRUE
1700093J21Rik,0.108769230769232,0.058250807410002,0.0213156968275143,0.0242619220467189,0.103309125036026,FALSE
1700093K21Rik,0.0621025641025632,0.0874653475767622,0.10277907055529,0.0474174063012227,0.14486343720595,FALSE
1700094C09Rik,0.0856410256410243,0.00357787986118261,0.0059656171615643,0.0101159817578414,0.00976645950600374,FALSE
1700094D03Rik,-0.0621025641025614,0.150126910650648,0.166765743539145,0.189608768881882,0.227387545163132,FALSE
1700095B22Rik,-0.161025641025638,0.00044336254730235,5.91E-05,0.000813208200999148,0.00162620514738046,FALSE
1700101E01Rik,0.0588974358974337,0.244325274804258,0.264514153954224,0.267635041083789,0.33763100412185,FALSE
1700101G07Rik,0.218102564102561,2.70E-05,1.56E-06,5.88E-06,0.000146913831748575,TRUE
1700101I19Rik,-0.0711282051282014,0.0242181924376393,0.0385776563234685,0.0611625948017992,0.0497770363341837,FALSE
1700102P08Rik,0.488538461538464,5.38E-13,7.28E-12,9.91E-21,1.15E-10,TRUE
1700104A03Rik,0.46602564102564,1.91E-13,3.64E-12,2.00E-21,5.87E-11,TRUE
1700104B16Rik,-0.0425897435897458,0.240291116551634,0.329020859164302,0.230096970923651,0.333080441882789,FALSE
1700106J16Rik,0.268282051282049,2.36E-05,1.40E-05,4.14E-06,0.000131365802942472,TRUE
1700106N22Rik,-0.104179487179486,0.00718121899366745,0.00856206679600291,0.0101555813650223,0.0177472074899312,FALSE
1700108M19Rik,0.162461538461538,6.12E-06,4.74E-05,5.73E-06,4.14E-05,FALSE
1700109F18Rik,-0.156974358974356,7.22E-06,2.78E-05,2.53E-06,4.74E-05,FALSE
1700109H08Rik,-0.0952307692307679,0.0169175980242277,0.00749151515992708,0.0325896914460542,0.0368036328078096,FALSE
1700110M21Rik,-0.0166666666666648,0.681995511530293,0.63382956026544,0.624158723701819,0.758767935479753,FALSE
1700111E14Rik,-0.115051282051282,0.00158840090468196,0.00059275684543536,0.00213982996471385,0.00489586432350948,FALSE
1700112C13Rik,0.0422820512820517,0.230447936781673,0.204069571849686,0.275718317794072,0.322078390810204,FALSE
1700112E06Rik,-0.013230769230768,0.218981708019684,0.724881224072306,0.856084378624325,0.30900878102703,FALSE
1700113H08Rik,-0.0763846153846135,0.0328721848720698,0.0038937820972933,0.0250140514524828,0.0641476695089919,FALSE
1700113I22Rik,0.283512820512824,3.18E-08,4.06E-07,3.94E-09,4.82E-07,TRUE
1700113O17Rik,-0.0746666666666673,0.0198862400521687,0.020500839666056,0.054782484159618,0.0421749322587962,FALSE
1700116B05Rik,0.173358974358973,0.00108349497219332,0.000666972031467594,0.00047710774080401,0.00352079967829212,FALSE
1700120K04Rik,0.205000000000001,0.00246104495742532,0.00107447473407889,0.000998869489298127,0.00708594025425586,TRUE
1700122O11Rik,0.306461538461538,3.91E-12,1.56E-10,7.81E-17,4.10E-10,TRUE
1700123I01Rik,0.0312307692307678,0.487338106634942,0.214256701667182,0.43370066319027,0.584803675002593,FALSE
1700123K08Rik,0.0989743589743579,0.0728359384405975,0.052566509348253,0.0343414894993945,0.12442238436637,FALSE
1700123L14Rik,0.0146923076923091,0.704123201626163,0.566499792948889,0.736326054909643,0.776854364161153,FALSE
1700125F08Rik,0.0451282051282043,0.28718282962539,0.199107145570451,0.313149075428319,0.384430892407207,FALSE
1700125H20Rik,0.342692307692309,8.17E-12,1.82E-11,4.88E-17,6.61E-10,TRUE
1700127D06Rik,-0.292051282051282,6.27E-05,1.42E-06,2.09E-05,0.000301335971411666,TRUE
1700128E19Rik,-0.0866153846153832,0.0358477706414703,0.0359304957455606,0.0173561168972629,0.0688731967812245,FALSE
1700128F08Rik,-0.12874358974359,0.00070444822177051,0.00749151515992708,0.001213991875565,0.00240845821263492,FALSE
1700129C05Rik,0.122615384615387,0.000254288763398964,0.00275161032186588,0.00108359710553989,0.00101089485069858,FALSE
1810006K21Rik,0.145076923076923,0.00242081028101943,0.00131670409609796,0.00350568658320397,0.00698671484532727,FALSE
1810007E14Rik,0.0444871794871791,0.390081895270861,0.289213247175212,0.238627677151527,0.49026685076651,FALSE
1810007M14Rik,0.0331794871794902,0.696721956339707,0.159504727817165,0.414544230091912,0.770825066039865,FALSE
1810008A18Rik,0.040102564102563,0.100177353241128,0.154153766186937,0.176228056516971,0.162244194569484,FALSE
1810009A15Rik,-0.00994871794871788,0.952185450387153,0.819906245887978,0.782760934066627,0.968329787603653,FALSE
1810009J06Rik,0.403858974358975,1.52E-11,4.98E-10,1.45E-15,1.01E-09,TRUE
1810010D01Rik,0.191487179487183,3.21E-06,8.16E-06,2.12E-06,2.39E-05,FALSE
1810010H24Rik,-0.0447948717948705,0.258779448625191,0.335977484326577,0.382757260686656,0.353988113744917,FALSE
1810010K12Rik,-0.0377948717948726,0.542126725135814,0.529596308748296,0.436404165564868,0.635291837460806,FALSE
